Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,STAT,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNHBEA,QNMASP
6/8/2023 20:00,,,36.19302754,,,,,,,,,26.84682684,,,,,,41.09717681,,,29.61497568,,,,58.13687649,
6/8/2023 21:00,,,32.60248924,,,,,,,,,24.92156715,,,,,,50.5655366,,,27.26062289,,,,59.12758776,
6/8/2023 22:00,,,31.01210558,,,,,,,,,23.79685352,,,,,,44.26179997,,,25.58645295,,,,53.23283197,
6/8/2023 23:00,,,30.69131486,,,,,,,,,23.44615428,,,,,,47.2768007,,,21.24289857,,,,53.9927144,
6/9/2023 0:00,,,24.29484976,,,,,,,,,21.66675721,,,,,,37.90749558,,,17.86574006,,,,50.35448219,
6/9/2023 1:00,,,3.173305194,,,,,,,,,20.83596928,,,,,,20.74389345,,,14.63069748,,,,44.87776033,
6/9/2023 2:00,,,22.17386032,,,,,,,,,21.99489524,,,,,,23.30208014,,,12.99384296,,,,36.66873441,
6/9/2023 3:00,,,22.39110402,,,,,,,,,20.71904226,,,,,,13.24163845,,,12.50907353,,,,29.22993792,
6/9/2023 4:00,,,23.59582373,,,,,,,,,19.73292043,,,,,,14.94793826,,,13.10805059,,,,22.00173576,
6/9/2023 5:00,,,23.36562945,,,,,,,,,19.03254296,,,,,,13.20865051,,,12.41081284,,,,10.0531318,
6/9/2023 6:00,,,22.82862566,,,,,,,,,19.5978675,,,,,,16.73760316,,,11.75246346,,,,12.02812586,
