Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,STAT,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNHBEA,QNMASP
2023-06-02 08:00:00,,,473.39352405990616,,,,,,,,,331.68067588517283,,367.3073156163869,,,,317.16862367203817,,,315.03971126266686,,,,207.2900966802008,
2023-06-02 09:00:00,,,599.861103781804,,,,,,,,,392.9059818976952,,445.54987687548544,,,,335.0147595677233,,,313.0874471408716,,,,231.34544845554703,
2023-06-02 10:00:00,,,746.6653674837253,,,,,,,,,484.86602172375166,,467.5834241836062,,,,362.59483610829886,,,367.2654699902623,,,,263.1514380231991,
2023-06-02 11:00:00,,,710.8582240873402,,,,,,,,,483.447704100832,,458.686834637026,,,,350.86221602234207,,,330.2917042028338,,,,286.5036214700048,
2023-06-02 12:00:00,,,448.1620651976139,,,,,,,,,564.4721428699044,,535.1597988834619,,,,447.5610196492905,,,202.30819033869463,,,,315.9663933268816,
2023-06-02 13:00:00,,,308.564903314603,,,,,,,,,354.2810655943623,,444.6089614672435,,,,535.9580246998883,,,163.0584063298664,,,,317.87542173139855,
2023-06-02 14:00:00,,,362.62702982462406,,,,,,,,,359.50226405534056,,382.8630903069741,,,,456.8089018204505,,,164.96744152772283,,,,320.31886964385365,
2023-06-02 15:00:00,,,239.25814900876088,,,,,,,,,279.8972016357531,,200.4121333771123,,,,401.4107355476237,,,159.91349755017967,,,,326.779669470787,
2023-06-02 16:00:00,,,250.3224256426598,,,,,,,,,298.0137443234163,,217.3651014289417,,,,386.5770774626025,,,126.05808336309158,,,,306.7964671315143,
2023-06-02 17:00:00,,,268.187711529226,,,,,,,,,353.6980144930801,,333.8823696877156,,,,324.2838482988646,,,121.229356983784,,,,280.94013017057625,
2023-06-02 18:00:00,,,278.73703640864784,,,,,,,,,397.9127311084817,,381.9493442623006,,,,303.69684426711945,,,155.84530828504583,,,,260.55796699274686,
2023-06-02 19:00:00,,,404.6161747871531,,,,,,,,,377.4729615741216,,349.9990745313802,,,,280.80135767865966,,,288.765419333796,,,,245.9293025015572,
2023-06-02 20:00:00,,,377.8066185588348,,,,,,,,,322.31337725915427,,316.1777614740722,,,,249.3261554422957,,,417.7291161547061,,,,220.7700832052361,
2023-06-02 21:00:00,,,339.0205662974641,,,,,,,,,291.89228873485195,,282.6494734578272,,,,243.84788106323109,,,555.4020633234214,,,,227.37051404686096,
2023-06-02 22:00:00,,,435.1329209215973,,,,,,,,,352.347525912534,,358.0564948965388,,,,300.3133970436721,,,322.2763964831689,,,,239.28315019782477,
